Time;Gaze.X;GazeY;SubjectID;Snippet;Indentation;TrialNumber
30468003,7060711;961,603644347461;506,070833229878;58b0e895-0a15-4387-9e7c-061fb5cbdf20;Test;2;0
30468022,1744022;927,993229102313;483,255390860304;58b0e895-0a15-4387-9e7c-061fb5cbdf20;Test;2;0
30468066,4264167;926,043812336557;471,827741147391;58b0e895-0a15-4387-9e7c-061fb5cbdf20;Test;2;0
30468080,7138128;922,041562730046;472,569381211952;58b0e895-0a15-4387-9e7c-061fb5cbdf20;Test;2;0
30468092,6067416;912,293499820699;466,332090827257;58b0e895-0a15-4387-9e7c-061fb5cbdf20;Test;2;0
30468110,5413448;911,479553012947;465,264677145025;58b0e895-0a15-4387-9e7c-061fb5cbdf20;Test;2;0
30468125,7970364;892,866866888008;478,190182687633;58b0e895-0a15-4387-9e7c-061fb5cbdf20;Test;2;0
30468137,662706;872,304913977064;463,824798892163;58b0e895-0a15-4387-9e7c-061fb5cbdf20;Test;2;0
30468155,467729;861,751705617475;458,100162705392;58b0e895-0a15-4387-9e7c-061fb5cbdf20;Test;2;0
30468171,5415929;840,238742211769;443,451054671957;58b0e895-0a15-4387-9e7c-061fb5cbdf20;Test;2;0
30468186,1217295;769,263635509408;391,293585013011;58b0e895-0a15-4387-9e7c-061fb5cbdf20;Test;2;0
30468216,6572115;666,832109673783;298,292794684092;58b0e895-0a15-4387-9e7c-061fb5cbdf20;Test;2;0
30468228,1799679;645,576203250859;282,957018407605;58b0e895-0a15-4387-9e7c-061fb5cbdf20;Test;2;0
30468245,3351148;619,830648170746;249,589447108922;58b0e895-0a15-4387-9e7c-061fb5cbdf20;Test;2;0
30468260,9953493;629,224677074805;258,51846325082;58b0e895-0a15-4387-9e7c-061fb5cbdf20;Test;2;0
30468261,0214234;623,22773788668;253,691564339492;58b0e895-0a15-4387-9e7c-061fb5cbdf20;Test;2;0
30468272,7112907;620,79807022259;255,106443969427;58b0e895-0a15-4387-9e7c-061fb5cbdf20;Test;2;0
30468290,6451037;626,684451514441;266,982283282714;58b0e895-0a15-4387-9e7c-061fb5cbdf20;Test;2;0
30468305,6961535;628,643178983283;282,609961483732;58b0e895-0a15-4387-9e7c-061fb5cbdf20;Test;2;0
30468317,5634034;626,786879708028;285,612898358189;58b0e895-0a15-4387-9e7c-061fb5cbdf20;Test;2;0
30468335,5687225;618,405837099736;292,578446883169;58b0e895-0a15-4387-9e7c-061fb5cbdf20;Test;2;0
30468363,3703796;560,223854594429;296,958760523277;58b0e895-0a15-4387-9e7c-061fb5cbdf20;Test;2;0
30468380,93402;545,645580878508;296,220944723564;58b0e895-0a15-4387-9e7c-061fb5cbdf20;Test;2;0
30468395,6105516;557,510650754905;291,75669052029;58b0e895-0a15-4387-9e7c-061fb5cbdf20;Test;2;0
30468407,6974556;502,037589000983;275,561433645335;58b0e895-0a15-4387-9e7c-061fb5cbdf20;Test;2;0
30468425,5972934;467,811704036739;263,863154141864;58b0e895-0a15-4387-9e7c-061fb5cbdf20;Test;2;0
30468441,2156514;459,457895615453;251,393672602134;58b0e895-0a15-4387-9e7c-061fb5cbdf20;Test;2;0
30468453,0678889;448,41100398947;246,413520288032;58b0e895-0a15-4387-9e7c-061fb5cbdf20;Test;2;0
30468470,8385416;448,405707897544;246,530796974101;58b0e895-0a15-4387-9e7c-061fb5cbdf20;Test;2;0
30468485,713394;457,486827408395;252,043208949279;58b0e895-0a15-4387-9e7c-061fb5cbdf20;Test;2;0
30468516,9027027;483,576484521712;260,210256843001;58b0e895-0a15-4387-9e7c-061fb5cbdf20;Test;2;0
30468531,1920741;479,956960601033;259,534917101244;58b0e895-0a15-4387-9e7c-061fb5cbdf20;Test;2;0
30468543,663768;477,401162768184;257,994388371339;58b0e895-0a15-4387-9e7c-061fb5cbdf20;Test;2;0
30468562,0112103;482,64803445435;262,322509944545;58b0e895-0a15-4387-9e7c-061fb5cbdf20;Test;2;0
30468577,2514945;487,046481132038;266,343728173398;58b0e895-0a15-4387-9e7c-061fb5cbdf20;Test;2;0
30468587,6969184;492,588606837759;271,56437126343;58b0e895-0a15-4387-9e7c-061fb5cbdf20;Test;2;0
30468605,5773981;493,601256920202;276,300760928994;58b0e895-0a15-4387-9e7c-061fb5cbdf20;Test;2;0
