Time;Gaze.X;GazeY;SubjectID;Snippet;Indentation;TrialNumber
105706506,654414;966,505321935247;551,420639620489;b8fecf79-c297-44f6-9354-bed8bca51fee;Test;2;0
105706522,089464;961,603365582925;549,092365123908;b8fecf79-c297-44f6-9354-bed8bca51fee;Test;2;0
105706533,593652;951,30210731334;533,639557137555;b8fecf79-c297-44f6-9354-bed8bca51fee;Test;2;0
105706565,80696;852,008426772131;390,181989368129;b8fecf79-c297-44f6-9354-bed8bca51fee;Test;2;0
105706578,650802;832,52652589641;362,383492770301;b8fecf79-c297-44f6-9354-bed8bca51fee;Test;2;0
105706594,089802;768,581660592312;273,428273535367;b8fecf79-c297-44f6-9354-bed8bca51fee;Test;2;0
105706609,162975;766,890538729759;270,580705270377;b8fecf79-c297-44f6-9354-bed8bca51fee;Test;2;0
105706622,771656;764,189534846772;268,141580967801;b8fecf79-c297-44f6-9354-bed8bca51fee;Test;2;0
105706639,081372;754,5352280255;260,880828205893;b8fecf79-c297-44f6-9354-bed8bca51fee;Test;2;0
105706654,2221;731,491895244362;248,227294623735;b8fecf79-c297-44f6-9354-bed8bca51fee;Test;2;0
105706667,609547;718,697303177306;242,687224764343;b8fecf79-c297-44f6-9354-bed8bca51fee;Test;2;0
105706684,250719;602,072099937964;223,580977878414;b8fecf79-c297-44f6-9354-bed8bca51fee;Test;2;0
105706715,908175;612,919450037936;224,013697385878;b8fecf79-c297-44f6-9354-bed8bca51fee;Test;2;0
105706731,799521;582,329737509933;221,028830563921;b8fecf79-c297-44f6-9354-bed8bca51fee;Test;2;0
105706746,897978;584,381495092383;222,86341215335;b8fecf79-c297-44f6-9354-bed8bca51fee;Test;2;0
105706760,508239;587,80876523205;230,146791416172;b8fecf79-c297-44f6-9354-bed8bca51fee;Test;2;0
105706775,556128;587,644706744557;230,754804653799;b8fecf79-c297-44f6-9354-bed8bca51fee;Test;2;0
105706790,887276;585,45993103184;220,758829153862;b8fecf79-c297-44f6-9354-bed8bca51fee;Test;2;0
105706803,879266;583,431516706658;215,783711259826;b8fecf79-c297-44f6-9354-bed8bca51fee;Test;2;0
105706820,509771;581,094976418849;215,245084022653;b8fecf79-c297-44f6-9354-bed8bca51fee;Test;2;0
105706836,410993;568,679285638416;215,357491276073;b8fecf79-c297-44f6-9354-bed8bca51fee;Test;2;0
105706867,506278;523,688281009296;223,779295885291;b8fecf79-c297-44f6-9354-bed8bca51fee;Test;2;0
105706881,625377;509,513256415636;213,588588080092;b8fecf79-c297-44f6-9354-bed8bca51fee;Test;2;0
105706894,997021;498,176903754627;211,516108909678;b8fecf79-c297-44f6-9354-bed8bca51fee;Test;2;0
105706911,236021;490,979705964155;218,834041206283;b8fecf79-c297-44f6-9354-bed8bca51fee;Test;2;0
105706926,496848;493,701211588947;217,700991454707;b8fecf79-c297-44f6-9354-bed8bca51fee;Test;2;0
105706939,559554;491,432030915941;222,400922034375;b8fecf79-c297-44f6-9354-bed8bca51fee;Test;2;0
105706956,244578;488,356305177715;224,358213603497;b8fecf79-c297-44f6-9354-bed8bca51fee;Test;2;0
105706971,498294;487,661307052063;226,236914648441;b8fecf79-c297-44f6-9354-bed8bca51fee;Test;2;0
105706985,136209;488,542607107995;234,110076152459;b8fecf79-c297-44f6-9354-bed8bca51fee;Test;2;0
105707014,961766;477,718545036227;232,090401355188;b8fecf79-c297-44f6-9354-bed8bca51fee;Test;2;0
105707027,615583;472,504531695661;233,525293906521;b8fecf79-c297-44f6-9354-bed8bca51fee;Test;2;0
105707043,858533;475,61178671676;233,664878882552;b8fecf79-c297-44f6-9354-bed8bca51fee;Test;2;0
105707059,054176;476,809351680117;232,563394028052;b8fecf79-c297-44f6-9354-bed8bca51fee;Test;2;0
105707072,674708;466,596247054245;222,607806821075;b8fecf79-c297-44f6-9354-bed8bca51fee;Test;2;0
105707089,279139;457,502030492942;225,995472434573;b8fecf79-c297-44f6-9354-bed8bca51fee;Test;2;0
