Number;Snippet;Indentation;Result;Time;TimeOut;SubjectID
0;Program;0;13;47444;False;c74c0869-2b12-4c27-9d7e-9fd793d66ef7
1;Main;2;xomoxoxoo;57531;False;c74c0869-2b12-4c27-9d7e-9fd793d66ef7
2;Test;8;4;51834;False;c74c0869-2b12-4c27-9d7e-9fd793d66ef7
3;Do;4;8;45526;False;c74c0869-2b12-4c27-9d7e-9fd793d66ef7

