Time;Gaze.X;GazeY;SubjectID;Snippet;Indentation;TrialNumber
95271547,078895;979,834038813881;520,623079642356;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95271562,9572097;975,781462016932;518,666891415542;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95271591,8018403;970,885327401644;519,169308771868;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95271605,8826248;969,430252678768;520,751779231171;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95271620,1253846;959,325620291146;525,513315747629;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95271634,9401936;961,21455175401;522,444443321536;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95271651,0966317;955,71068918213;526,593826201472;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95271664,4801326;964,339363736753;524,925177561561;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95271679,9507437;968,981568440652;525,185019657339;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95271695,0452563;970,176171614377;524,358280832721;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95271709,4582876;967,917165762978;524,534742717076;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95271741,8343736;971,940961493559;528,515432392087;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95271755,0574795;972,155571951974;530,187538392328;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95271770,6122388;969,192886293341;526,979720723284;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95271785,7806278;968,389973310384;522,71252560314;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95271800,1810172;948,477494227395;514,199123810016;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95271815,6923197;782,820390038355;412,113147527076;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95271830,6746348;747,587929146576;393,134834947974;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95271845,0153699;733,277677738936;384,53901501741;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95271860,158475;686,679451280586;313,746526775636;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95271891,7622156;661,726637827129;281,931620966214;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95271906,2017161;642,618644914979;249,428748090908;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95271921,1457102;628,704627730299;230,672565359442;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95271935,5907415;621,834200788046;219,99174748192;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95271951,1178465;600,699455062521;200,573303537641;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95271966,2866306;575,963648861419;177,855110977046;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95271981,1065754;551,73901730876;156,418066422719;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95271996,7604951;553,404823886307;158,372068715575;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95272011,773625;558,041975814905;160,358157455996;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95272041,711786;554,067794252045;156,757104322426;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95272055,1249165;555,016067067634;157,531089002418;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95272069,5296515;556,838385505743;162,686683093067;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95272084,9485096;557,031301738494;167,25035882521;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95272100,0039111;550,875383613508;169,178786073262;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95272114,6350164;538,160370125152;169,956693383113;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95272130,1076029;520,188109362002;172,171519214616;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95272144,7908564;513,305269507299;177,311899859845;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95272159,3804802;505,685105707533;188,746387226902;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95272191,1999245;504,465843491706;202,093736041649;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95272204,6754747;504,949774079102;206,211169416092;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95272219,8853452;506,53605420454;213,301174380558;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95272235,0304257;506,936063810239;215,590139391492;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95272249,7275063;505,584987554208;210,929834311961;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95272265,3533767;503,813742029599;207,979734743485;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95272280,6849262;504,733644742259;209,432218451023;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95272294,4895627;504,943269680755;209,8465069899;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95272311,1512845;500,681019548979;204,698599323609;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95272341,5307293;499,494109311266;206,699228702486;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95272355,246872;498,453822687569;207,910679325638;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95272370,0695822;498,278508842843;213,696059274238;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95272384,4565395;498,326706259327;213,691983101693;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95272400,1163851;498,593487534868;213,841445207974;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95272429,4303489;488,480443313842;219,988355284796;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95272444,9941946;474,228221497756;228,518583008377;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95272492,7922991;438,659135838128;234,491242631722;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95272520,9360905;391,082277408899;242,304893244624;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95272536,8013682;398,12741256003;244,464445206552;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95272551,3001279;388,831820441916;240,83994621671;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95272565,9549369;389,096098248232;240,969563523713;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95272581,5239184;386,420058099341;237,913537323086;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95272596,7298383;389,944769994813;240,434978289521;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95272611,1460302;391,068598004205;240,290258748096;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95272641,1300183;382,258608826104;233,035576622717;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95272654,4321365;379,159818155409;229,420376328715;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95272670,1018587;369,264045300942;216,29649330612;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95272684,956964;373,891610238686;219,370797915875;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95272699,8077235;386,169896701744;219,815085462129;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95272715,8227296;445,840454485765;222,516642425474;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95272730,9271186;478,746235183245;232,222734092799;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95272744,5389651;477,559118880836;233,443470353581;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95272760,142317;496,635285051824;234,779861094381;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95272790,6529222;525,445709421952;240,049199129924;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95272805,0552869;528,364685210739;236,503132330294;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95272819,8459971;529,517725621781;239,019278342304;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95272834,3680654;529,528466926801;239,003662103352;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95272849,9078124;550,335561420237;238,150594772494;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95272865,156399;595,526578523407;234,719901122237;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95272879,3229119;621,538793797389;233,743176362283;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95272894,7713996;631,628162211887;234,019987169662;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95272910,2479367;640,094524172464;233,649553413603;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95272941,2156282;651,827347691965;232,951082864887;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95272955,0269807;651,727296680288;232,793467376716;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95272969,2701356;647,978102192308;221,939546187563;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95272984,7695863;637,374728467376;213,895890195188;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95272999,9751111;640,858289202381;216,576512561173;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95273014,4821671;640,995815812731;216,618731404752;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95273031,0040371;640,761338892682;216,535995613227;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95273046,1080312;639,291758906525;222,207427789364;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95273060,524223;637,949218725692;226,687930868019;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95273092,3156178;587,297532551893;225,551594896586;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95273106,008452;582,680318415859;225,231107875642;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95273121,1199522;559,415604950177;225,042954706476;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95273135,7956994;497,153202942598;261,090192856394;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95273150,6677923;490,667690350332;259,681167983221;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95273166,4106009;484,801572893722;257,600354104729;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95273181,0823976;480,933625251154;257,123871538693;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95273195,6190832;478,299183091175;254,809133101736;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95273210,9636697;475,381224008322;252,76693985212;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95273241,6745712;479,374489115168;250,441238282907;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95273256,154763;472,390932231515;253,558046777764;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
95273271,2109546;455,286836258074;253,161797273564;3a03db20-3ac0-4220-8a6f-ebb73f052032;Do;0;0
