Time;Gaze.X;GazeY;SubjectID;Snippet;Indentation;TrialNumber
104123033,268517;1030,120056133;562,671107725304;b76a6815-227b-44ba-8df1-66ffc969d6f6;Test;2;0
104123046,758679;1002,02354961984;564,307037975014;b76a6815-227b-44ba-8df1-66ffc969d6f6;Test;2;0
104123059,962027;1001,72283295386;537,7408833465;b76a6815-227b-44ba-8df1-66ffc969d6f6;Test;2;0
104123075,673619;1030,62908029702;546,761722209085;b76a6815-227b-44ba-8df1-66ffc969d6f6;Test;2;0
104123090,910743;1012,84589443797;540,174583280476;b76a6815-227b-44ba-8df1-66ffc969d6f6;Test;2;0
104123105,156658;1000,03870055416;541,903653164994;b76a6815-227b-44ba-8df1-66ffc969d6f6;Test;2;0
104123120,797534;1032,16715488214;547,376298088843;b76a6815-227b-44ba-8df1-66ffc969d6f6;Test;2;0
104123136,441176;1024,82911199206;558,062264967216;b76a6815-227b-44ba-8df1-66ffc969d6f6;Test;2;0
104123150,296375;1021,82745896434;558,7427057066;b76a6815-227b-44ba-8df1-66ffc969d6f6;Test;2;0
104123183,439658;992,533711383619;558,681362535646;b76a6815-227b-44ba-8df1-66ffc969d6f6;Test;2;0
104123196,469178;964,854699370866;538,552492403055;b76a6815-227b-44ba-8df1-66ffc969d6f6;Test;2;0
104123212,128623;939,178248420159;526,326206009796;b76a6815-227b-44ba-8df1-66ffc969d6f6;Test;2;0
104123227,319129;912,994469593593;514,715220059982;b76a6815-227b-44ba-8df1-66ffc969d6f6;Test;2;0
104123241,883068;829,427262562491;470,850708047775;b76a6815-227b-44ba-8df1-66ffc969d6f6;Test;2;0
104123257,354858;751,531445121697;431,285700533335;b76a6815-227b-44ba-8df1-66ffc969d6f6;Test;2;0
104123272,437908;741,395081187718;421,339317786158;b76a6815-227b-44ba-8df1-66ffc969d6f6;Test;2;0
104123286,536465;700,331155204824;396,630377143083;b76a6815-227b-44ba-8df1-66ffc969d6f6;Test;2;0
104123302,26149;592,002886799744;336,120285965784;b76a6815-227b-44ba-8df1-66ffc969d6f6;Test;2;0
