Time;Gaze.X;GazeY;SubjectID;Snippet;Indentation;TrialNumber
54666199,5372251;963,477904565315;526,130677969689;a4cd1a8d-df39-4a5d-ba15-cf2fdcd27948;Main;2;0
54666210,1343525;963,008235893197;527,484368690845;a4cd1a8d-df39-4a5d-ba15-cf2fdcd27948;Main;2;0
54666225,0799209;956,89895915921;529,241096755448;a4cd1a8d-df39-4a5d-ba15-cf2fdcd27948;Main;2;0
54666237,7760097;955,345328317884;528,577475550862;a4cd1a8d-df39-4a5d-ba15-cf2fdcd27948;Main;2;0
54666254,1714535;974,591730538301;531,169428215847;a4cd1a8d-df39-4a5d-ba15-cf2fdcd27948;Main;2;0
54666269,3702563;974,973519353668;530,993665069158;a4cd1a8d-df39-4a5d-ba15-cf2fdcd27948;Main;2;0
54666282,5905915;979,246574967006;533,157469028003;a4cd1a8d-df39-4a5d-ba15-cf2fdcd27948;Main;2;0
54666299,3854425;980,191306153029;533,17324476911;a4cd1a8d-df39-4a5d-ba15-cf2fdcd27948;Main;2;0
54666314,3598504;981,916759279002;536,523173359569;a4cd1a8d-df39-4a5d-ba15-cf2fdcd27948;Main;2;0
54666345,973455;983,930896660124;534,860449634198;a4cd1a8d-df39-4a5d-ba15-cf2fdcd27948;Main;2;0
54666359,4968024;984,63005675758;533,789235463275;a4cd1a8d-df39-4a5d-ba15-cf2fdcd27948;Main;2;0
54666372,642471;984,164194886585;532,588166817499;a4cd1a8d-df39-4a5d-ba15-cf2fdcd27948;Main;2;0
54666389,5190996;982,367114280627;530,678613740415;a4cd1a8d-df39-4a5d-ba15-cf2fdcd27948;Main;2;0
54666404,6693099;980,11407275468;529,157989144116;a4cd1a8d-df39-4a5d-ba15-cf2fdcd27948;Main;2;0
54666417,7798181;982,180938505295;530,45570337288;a4cd1a8d-df39-4a5d-ba15-cf2fdcd27948;Main;2;0
54666434,2440026;978,086044041933;527,61190702322;a4cd1a8d-df39-4a5d-ba15-cf2fdcd27948;Main;2;0
54666449,34404;926,011372475106;502,490754068269;a4cd1a8d-df39-4a5d-ba15-cf2fdcd27948;Main;2;0
54666462,4454618;744,141244371812;438,061125677662;a4cd1a8d-df39-4a5d-ba15-cf2fdcd27948;Main;2;0
54666495,6906701;735,425494765848;433,957450396795;a4cd1a8d-df39-4a5d-ba15-cf2fdcd27948;Main;2;0
54666507,6211298;715,250907764767;427,164894428845;a4cd1a8d-df39-4a5d-ba15-cf2fdcd27948;Main;2;0
54666524,5653139;642,618543757227;391,788477931622;a4cd1a8d-df39-4a5d-ba15-cf2fdcd27948;Main;2;0
54666539,5120675;638,664266531279;392,458147025394;a4cd1a8d-df39-4a5d-ba15-cf2fdcd27948;Main;2;0
54666552,6059831;637,492059967452;394,31888950263;a4cd1a8d-df39-4a5d-ba15-cf2fdcd27948;Main;2;0
54666569,4375748;636,334046868163;394,74363603998;a4cd1a8d-df39-4a5d-ba15-cf2fdcd27948;Main;2;0
54666584,5332665;633,63231155274;391,499724508831;a4cd1a8d-df39-4a5d-ba15-cf2fdcd27948;Main;2;0
