Time;Gaze.X;GazeY;SubjectID;Snippet;Indentation;TrialNumber
57986800,2153876;1181,62052784217;664,14419486933;9c9cac0d-637b-47b6-970a-3d7891597082;Test;4;0
57986813,7083205;1181,98006065054;660,92655449121;9c9cac0d-637b-47b6-970a-3d7891597082;Test;4;0
57986834,9452504;1185,39120545857;660,613062599968;9c9cac0d-637b-47b6-970a-3d7891597082;Test;4;0
57986857,309686;1185,88089214413;661,013345697368;9c9cac0d-637b-47b6-970a-3d7891597082;Test;4;0
57986873,0793588;1181,81396256693;664,028049702376;9c9cac0d-637b-47b6-970a-3d7891597082;Test;4;0
57986887,5575753;1178,48472527333;670,873903436918;9c9cac0d-637b-47b6-970a-3d7891597082;Test;4;0
57986901,2231501;1173,61173421174;673,633510944322;9c9cac0d-637b-47b6-970a-3d7891597082;Test;4;0
57986917,4558351;1172,79675068755;673,910517549588;9c9cac0d-637b-47b6-970a-3d7891597082;Test;4;0
57986932,623434;1173,04586154992;674,369947393211;9c9cac0d-637b-47b6-970a-3d7891597082;Test;4;0
57986946,3332558;1178,81555618191;675,204970785699;9c9cac0d-637b-47b6-970a-3d7891597082;Test;4;0
57986964,0142364;1188,41562908194;669,528049170084;9c9cac0d-637b-47b6-970a-3d7891597082;Test;4;0
57986979,0111688;1185,79270435695;669,596719494654;9c9cac0d-637b-47b6-970a-3d7891597082;Test;4;0
57987009,9160455;1186,73534773697;669,718862354216;9c9cac0d-637b-47b6-970a-3d7891597082;Test;4;0
57987023,9383609;1190,56020864907;672,871206511463;9c9cac0d-637b-47b6-970a-3d7891597082;Test;4;0
57987037,1290718;1192,26561929491;676,124711981895;9c9cac0d-637b-47b6-970a-3d7891597082;Test;4;0
57987053,9255096;1190,97039293001;676,335895122392;9c9cac0d-637b-47b6-970a-3d7891597082;Test;4;0
57987068,9062444;1190,05501759583;675,353950731719;9c9cac0d-637b-47b6-970a-3d7891597082;Test;4;0
57987082,2514243;1189,82384238629;675,239035764932;9c9cac0d-637b-47b6-970a-3d7891597082;Test;4;0
57987098,8183313;1185,13712330195;672,984198733275;9c9cac0d-637b-47b6-970a-3d7891597082;Test;4;0
57987113,938918;1176,90999685519;668,774963051512;9c9cac0d-637b-47b6-970a-3d7891597082;Test;4;0
57987127,2106164;1149,1245096083;648,107422028265;9c9cac0d-637b-47b6-970a-3d7891597082;Test;4;0
57987159,8521838;1083,24476660771;578,989115688732;9c9cac0d-637b-47b6-970a-3d7891597082;Test;4;0
57987172,2065493;1058,92351707063;549,67416538031;9c9cac0d-637b-47b6-970a-3d7891597082;Test;4;0
57987188,9295056;971,950027230339;457,144215012517;9c9cac0d-637b-47b6-970a-3d7891597082;Test;4;0
57987204,0500922;954,829945595554;440,699280135999;9c9cac0d-637b-47b6-970a-3d7891597082;Test;4;0
