Time;Gaze.X;GazeY;SubjectID;Snippet;Indentation;TrialNumber
48835763,1906121;1194,44141809901;676,635084827746;e3bb0a72-d1e9-432f-af9c-bd1d7944d62c;Test;4;0
48835777,6830508;1195,59412992652;677,653651420976;e3bb0a72-d1e9-432f-af9c-bd1d7944d62c;Test;4;0
48835792,6515387;1194,85625712665;677,169384040402;e3bb0a72-d1e9-432f-af9c-bd1d7944d62c;Test;4;0
48835804,3702501;1196,65220391382;672,260419433781;e3bb0a72-d1e9-432f-af9c-bd1d7944d62c;Test;4;0
48835822,148811;1194,6943539805;673,237544002745;e3bb0a72-d1e9-432f-af9c-bd1d7944d62c;Test;4;0
48835837,1548298;1198,24529452648;678,292125511231;e3bb0a72-d1e9-432f-af9c-bd1d7944d62c;Test;4;0
48835849,2038127;1206,69415090718;679,156556377688;e3bb0a72-d1e9-432f-af9c-bd1d7944d62c;Test;4;0
48835866,600349;1209,3052254277;674,625072677873;e3bb0a72-d1e9-432f-af9c-bd1d7944d62c;Test;4;0
48835881,5226147;1210,76847090167;675,921556852027;e3bb0a72-d1e9-432f-af9c-bd1d7944d62c;Test;4;0
48835912,8146517;1211,05410749823;676,047460733829;e3bb0a72-d1e9-432f-af9c-bd1d7944d62c;Test;4;0
48835926,7251647;1209,86180761976;679,793757697432;e3bb0a72-d1e9-432f-af9c-bd1d7944d62c;Test;4;0
48835939,2904931;1208,07274571662;679,287334065234;e3bb0a72-d1e9-432f-af9c-bd1d7944d62c;Test;4;0
48835956,7510294;1204,39928113593;684,957844924554;e3bb0a72-d1e9-432f-af9c-bd1d7944d62c;Test;4;0
48835971,8088013;1201,37646403762;683,27542097466;e3bb0a72-d1e9-432f-af9c-bd1d7944d62c;Test;4;0
48835984,5408456;1202,65142893556;683,252514339613;e3bb0a72-d1e9-432f-af9c-bd1d7944d62c;Test;4;0
48836001,6371352;1187,00657365037;667,669839156838;e3bb0a72-d1e9-432f-af9c-bd1d7944d62c;Test;4;0
48836016,7103144;1183,97441775589;664,594580174411;e3bb0a72-d1e9-432f-af9c-bd1d7944d62c;Test;4;0
48836029,2392971;1152,01161782961;632,837395437136;e3bb0a72-d1e9-432f-af9c-bd1d7944d62c;Test;4;0
48836063,4832342;1102,87431731354;583,514025489947;e3bb0a72-d1e9-432f-af9c-bd1d7944d62c;Test;4;0
48836074,3324151;1099,02904394791;579,120927640219;e3bb0a72-d1e9-432f-af9c-bd1d7944d62c;Test;4;0
48836091,777544;1056,60076843275;532,962997421501;e3bb0a72-d1e9-432f-af9c-bd1d7944d62c;Test;4;0
48836107,189686;1060,64449089494;531,790786711299;e3bb0a72-d1e9-432f-af9c-bd1d7944d62c;Test;4;0
